2.8049e+05	7.015e+06	0
2.8049e+05	7.025e+06	0
2.8049e+05	7.035e+06	0
2.8049e+05	7.045e+06	0
2.8049e+05	7.055e+06	0
2.8049e+05	7.065e+06	0
2.8049e+05	7.075e+06	0
2.8049e+05	7.085e+06	0
2.8049e+05	7.095e+06	0
2.8049e+05	7.105e+06	0
2.8049e+05	7.115e+06	0
2.8049e+05	7.125e+06	0
2.8049e+05	7.135e+06	0
2.8049e+05	7.145e+06	0
2.8049e+05	7.155e+06	0
2.8049e+05	7.165e+06	0
2.8049e+05	7.175e+06	0
2.8049e+05	7.185e+06	0
2.8049e+05	7.195e+06	0
2.8049e+05	7.205e+06	0
2.8049e+05	7.215e+06	0
2.8049e+05	7.225e+06	0
2.8049e+05	7.235e+06	0
2.8049e+05	7.245e+06	0
2.8049e+05	7.255e+06	0
2.8049e+05	7.265e+06	0
2.8049e+05	7.275e+06	0
2.8049e+05	7.285e+06	0
2.8049e+05	7.295e+06	0
2.8049e+05	7.305e+06	0
2.8049e+05	7.315e+06	0
2.8049e+05	7.325e+06	0
2.8049e+05	7.335e+06	0
2.8049e+05	7.345e+06	0
2.8049e+05	7.355e+06	0
2.8049e+05	7.365e+06	0
2.8049e+05	7.375e+06	0
2.8049e+05	7.385e+06	0
2.8049e+05	7.395e+06	0
2.8049e+05	7.405e+06	0
2.8049e+05	7.415e+06	0
2.8049e+05	7.425e+06	0
2.8049e+05	7.435e+06	0
2.8049e+05	7.445e+06	0
2.8049e+05	7.455e+06	0
2.8049e+05	7.465e+06	0
2.8049e+05	7.475e+06	0
2.8049e+05	7.485e+06	0
2.8049e+05	7.495e+06	0
2.8049e+05	7.505e+06	0
2.8049e+05	7.515e+06	0
2.8049e+05	7.525e+06	0
2.8049e+05	7.535e+06	0
2.8049e+05	7.545e+06	0
2.8049e+05	7.555e+06	0
2.8049e+05	7.565e+06	0
2.8049e+05	7.575e+06	0
2.8049e+05	7.585e+06	0
2.8049e+05	7.595e+06	0
2.8049e+05	7.605e+06	0
2.8049e+05	7.615e+06	0
2.8049e+05	7.625e+06	0
2.8049e+05	7.635e+06	0
2.8049e+05	7.645e+06	0
2.8049e+05	7.655e+06	0
2.8049e+05	7.665e+06	0
2.8049e+05	7.675e+06	0
