530242.759616 7437674.166872 0.000000
540028.659219 7439588.959147 0.000000
549815.796194 7441504.012188 0.000000
559604.168951 7443419.330375 0.000000
569393.775902 7445334.918091 0.000000
579184.615459 7447250.779724 0.000000
588976.686038 7449166.919665 0.000000
598769.986052 7451083.342309 0.000000
608564.513920 7453000.052055 0.000000
618360.268059 7454917.053305 0.000000
628157.246888 7456834.350467 0.000000
637955.448828 7458751.947950 0.000000
647754.872300 7460669.850169 0.000000
657555.515728 7462588.061543 0.000000
667357.377535 7464506.586492 0.000000
677160.456148 7466425.429445 0.000000
686964.749991 7468344.594829 0.000000
696770.257495 7470264.087080 0.000000
706576.977087 7472183.910634 0.000000
716384.907197 7474104.069935 0.000000
726194.046258 7476024.569426 0.000000
736004.392702 7477945.413558 0.000000
745815.944962 7479866.606784 0.000000
755628.701474 7481788.153562 0.000000
765442.660674 7483710.058353 0.000000
775257.820999 7485632.325622 0.000000
785074.180886 7487554.959839 0.000000
794891.738777 7489477.965476 0.000000
804710.493111 7491401.347012 0.000000
814530.442329 7493325.108927 0.000000
824351.584875 7495249.255706 0.000000
834173.919191 7497173.791838 0.000000
843997.443724 7499098.721818 0.000000
853822.156917 7501024.050141 0.000000
863648.057219 7502949.781309 0.000000
873475.143076 7504875.919828 0.000000
883303.412937 7506802.470206 0.000000
893132.865251 7508729.436957 0.000000
902963.498470 7510656.824598 0.000000
912795.311043 7512584.637650 0.000000
922628.301423 7514512.880638 0.000000
932462.468062 7516441.558093 0.000000
942297.809415 7518370.674546 0.000000
952134.323935 7520300.234536 0.000000
961972.010078 7522230.242605 0.000000
971810.866300 7524160.703297 0.000000
981650.891056 7526091.621162 0.000000
991492.082803 7528023.000754 0.000000
1001334.440000 7529954.846631 0.000000
1011177.961103 7531887.163354 0.000000
1021022.644573 7533819.955489 0.000000
1030868.488868 7535753.227606 0.000000
1040715.492447 7537686.984279 0.000000
1050563.653770 7539621.230086 0.000000
1060412.971298 7541555.969608 0.000000
1070263.443490 7543491.207432 0.000000
1080115.068808 7545426.948148 0.000000
1089967.845711 7547363.196351 0.000000
1099821.772662 7549299.956637 0.000000
1109676.848121 7551237.233610 0.000000
1119533.070549 7553175.031875 0.000000
1129390.438407 7555113.356044 0.000000
1139248.950155 7557052.210729 0.000000
1149108.604254 7558991.600550 0.000000
1158969.399164 7560931.530129 0.000000
1168831.333344 7562872.004091 0.000000
1178694.405255 7564813.027067 0.000000
1188558.613354 7566754.603691 0.000000
1198423.956099 7568696.738601 0.000000
1208290.431949 7570639.436439 0.000000
1218158.039359 7572582.701851 0.000000
1228026.776785 7574526.539486 0.000000
1237896.642682 7576470.953997 0.000000
1247767.635502 7578415.950043 0.000000
1257639.753697 7580361.532283 0.000000
1267512.995718 7582307.705384 0.000000
1277387.360014 7584254.474012 0.000000
1287262.845032 7586201.842842 0.000000
1297139.449218 7588149.816547 0.000000
1307017.171014 7590098.399808 0.000000
1316896.008863 7592047.597308 0.000000
1326775.961202 7593997.413734 0.000000
1336657.026470 7595947.853774 0.000000
1346539.203098 7597898.922123 0.000000
1356422.489518 7599850.623477 0.000000
1366306.884159 7601802.962537 0.000000
1376192.385445 7603755.944005 0.000000
1386078.991796 7605709.572588 0.000000
1395966.701631 7607663.852996 0.000000
1405855.513363 7609618.789941 0.000000
1415745.425402 7611574.388138 0.000000
1425636.436153 7613530.652307 0.000000
1435528.544017 7615487.587168 0.000000
1445421.747389 7617445.197446 0.000000
1455316.044660 7619403.487866 0.000000
1465211.434215 7621362.463159 0.000000
1475107.914433 7623322.128055 0.000000
1485005.483688 7625282.487288 0.000000
1494904.140347 7627243.545595 0.000000
1504803.882770 7629205.307713 0.000000
1514704.709310 7631167.778384 0.000000
1524606.618315 7633130.962348 0.000000
1534509.608121 7635094.864350 0.000000
1544413.677060 7637059.489135 0.000000
1554318.823452 7639024.841450 0.000000
1564225.045612 7640990.926042 0.000000
1574132.341843 7642957.747663 0.000000
1584040.710438 7644925.311061 0.000000
1593950.149682 7646893.620989 0.000000
1603860.657848 7648862.682197 0.000000
1613772.233198 7650832.499440 0.000000
1623684.873983 7652803.077469 -0.002161
1633598.578442 7654774.421037 -0.015770
1643513.344801 7656746.534898 -0.059525
1653429.171273 7658719.423805 -0.158114
1663346.056058 7660693.092510 -0.353211
1673263.997342 7662667.545765 -0.680500
1683182.993294 7664642.788321 -1.175388
1693103.042072 7666618.824929 -1.911443
1703024.141815 7668595.660336 -2.940849
1712946.290646 7670573.299291 -4.303800
1722869.486670 7672551.746540 -6.062618
1732793.727978 7674531.006826 -8.212432
1742719.012639 7676511.084890 -10.726238
1752645.338703 7678491.985472 -13.577860
1762572.704202 7680473.713310 -16.602962
1772501.107148 7682456.273135 -19.624949
1782430.545528 7684439.669679 -22.426044
1792361.017312 7686423.907669 -24.672421
1802292.520444 7688408.991828 -26.128651
1812225.052845 7690394.926875 -26.661646
1822158.612413 7692381.717526 -26.137482
1832093.197020 7694369.368490 -24.586777
1842028.804512 7696357.884474 -22.135431
1851965.432709 7698347.270177 -19.006432
1861903.079402 7700337.530294 -15.361225
1871841.742355 7702328.669515 -12.037720
1881781.419301 7704320.692523 -8.957641
1891722.107946 7706313.603993 -6.541259
1901663.805961 7708307.408596 -5.022239
1911606.510986 7710302.110995 -3.756065
528327.477504 7447459.319166 0.000000
538113.119328 7449375.347440 0.000000
547899.994144 7451291.634886 0.000000
557688.100359 7453208.185885 0.000000
567477.436383 7455125.004822 0.000000
577268.000623 7457042.096086 0.000000
587059.791490 7458959.464069 0.000000
596852.807396 7460877.113167 0.000000
606647.046753 7462795.047782 0.000000
616442.507976 7464713.272317 0.000000
626239.189480 7466631.791180 0.000000
636037.089682 7468550.608783 0.000000
645836.206999 7470469.729541 0.000000
655636.539851 7472389.157875 0.000000
665438.086657 7474308.898208 0.000000
675240.845840 7476228.954966 0.000000
685044.815822 7478149.332581 0.000000
694849.995028 7480070.035489 0.000000
704656.381881 7481991.068128 0.000000
714463.974809 7483912.434942 0.000000
724272.772239 7485834.140376 0.000000
734082.772599 7487756.188882 0.000000
743893.974321 7489678.584915 0.000000
753706.375834 7491601.332933 0.000000
763519.975571 7493524.437398 0.000000
773334.771965 7495447.902778 0.000000
783150.763450 7497371.733542 0.000000
792967.948462 7499295.934165 0.000000
802786.325437 7501220.509125 0.000000
812605.892814 7503145.462905 0.000000
822426.649030 7505070.799990 0.000000
832248.592525 7506996.524872 0.000000
842071.721741 7508922.642044 0.000000
851896.035118 7510849.156004 0.000000
861721.531099 7512776.071255 0.000000
871548.208128 7514703.392303 0.000000
881376.064650 7516631.123659 0.000000
891205.099109 7518559.269835 0.000000
901035.309952 7520487.835352 0.000000
910866.695626 7522416.824730 0.000000
920699.254579 7524346.242496 0.000000
930532.985260 7526276.093180 0.000000
940367.886119 7528206.381317 0.000000
950203.955604 7530137.111445 0.000000
960041.192169 7532068.288107 0.000000
969879.594264 7533999.915848 0.000000
979719.160341 7535931.999219 0.000000
989559.888853 7537864.542775 0.000000
999401.778255 7539797.551075 0.000000
1009244.826999 7541731.028679 0.000000
1019089.033541 7543664.980157 0.000000
1028934.396335 7545599.410077 0.000000
1038780.913837 7547534.323014 0.000000
1048628.584502 7549469.723548 0.000000
1058477.406787 7551405.616262 0.000000
1068327.379148 7553342.005740 0.000000
1078178.500041 7555278.896576 0.000000
1088030.767923 7557216.293363 0.000000
1097884.181251 7559154.200700 0.000000
1107738.738482 7561092.623191 0.000000
1117594.438071 7563031.565441 0.000000
1127451.278477 7564971.032062 0.000000
1137309.258156 7566911.027670 0.000000
1147168.375564 7568851.556881 0.000000
1157028.629156 7570792.624320 0.000000
1166890.017389 7572734.234613 0.000000
1176752.538718 7574676.392391 0.000000
1186616.191596 7576619.102288 0.000000
1196480.974479 7578562.368944 0.000000
1206346.885819 7580506.196999 0.000000
1216213.924068 7582450.591101 0.000000
1226082.087678 7584395.555899 0.000000
1235951.375099 7586341.096048 0.000000
1245821.784779 7588287.216205 0.000000
1255693.315168 7590233.921031 0.000000
1265565.964711 7592181.215192 0.000000
1275439.731852 7594129.103357 0.000000
1285314.615036 7596077.590198 0.000000
1295190.612702 7598026.680391 0.000000
1305067.723290 7599976.378616 0.000000
1314945.945238 7601926.689556 0.000000
1324825.276980 7603877.617898 0.000000
1334705.716948 7605829.168331 0.000000
1344587.263571 7607781.345551 0.000000
1354469.915277 7609734.154253 0.000000
1364353.670490 7611687.599137 0.000000
1374238.527628 7613641.684907 0.000000
1384124.485110 7615596.416270 0.000000
1394011.541349 7617551.797935 0.000000
1403899.694754 7619507.834615 0.000000
1413788.943731 7621464.531024 0.000000
1423679.286680 7623421.891883 0.000000
1433570.721997 7625379.921910 0.000000
1443463.248075 7627338.625832 0.000000
1453356.863298 7629298.008373 0.000000
1463251.566049 7631258.074263 0.000000
1473147.354701 7633218.828232 0.000000
1483044.227624 7635180.275016 0.000000
1492942.183181 7637142.419348 0.000000
1502841.219728 7639105.265968 0.000000
1512741.335612 7641068.819615 0.000000
1522642.529177 7643033.085029 0.000000
1532544.798755 7644998.066956 0.000000
1542448.142673 7646963.770138 0.000000
1552352.559248 7648930.199323 0.000000
1562258.046787 7650897.359258 0.000000
1572164.603590 7652865.254692 -0.001059
1582072.227946 7654833.890374 -0.003178
1591980.918135 7656803.271054 -0.007414
1601890.672424 7658773.401483 -0.014829
1611801.489072 7660744.286413 -0.027192
1621713.366323 7662715.930596 -0.051984
1631626.302412 7664688.338783 -0.108622
1641540.295561 7666661.515727 -0.226564
1651455.343976 7668635.466178 -0.446082
1661371.445852 7670610.194887 -0.825200
1671288.599370 7672585.706606 -1.414305
1681206.802696 7674562.006083 -2.260490
1691126.053979 7676539.098067 -3.445838
1701046.351353 7678516.987304 -5.016622
1710967.692937 7680495.678540 -7.000020
1720890.076830 7682475.176519 -9.440267
1730813.501115 7684455.485982 -12.304616
1740737.963857 7686436.611669 -15.540081
1750663.463100 7688418.558316 -19.099272
1760589.996869 7690401.330656 -22.783445
1770517.563169 7692384.933422 -26.390852
1780446.159983 7694369.371340 -29.678736
1790375.785271 7696354.649135 -32.276314
1800306.436971 7698340.771526 -33.923096
1810238.112999 7700327.743229 -34.465141
1820170.811244 7702315.568956 -33.744328
1830104.529571 7704304.253413 -31.790915
1840039.265818 7706293.801303 -28.742147
1849975.017798 7708284.217320 -24.849089
1859911.783293 7710275.506155 -20.581114
1869849.560060 7712267.672494 -16.382845
1879788.345824 7714260.721015 -12.440419
1889728.138280 7716254.656388 -9.216283
1899668.935092 7718249.483278 -7.108164
1909610.733890 7720245.206344 -5.448028
526410.960783 7457244.216664 0.000000
536196.346423 7459161.476560 0.000000
545982.960676 7461078.994030 0.000000
555770.801945 7462996.773457 0.000000
565559.868633 7464914.819226 0.000000
575350.159147 7466833.135728 0.000000
585141.671893 7468751.727356 0.000000
594934.405278 7470670.598510 0.000000
604728.357712 7472589.753589 0.000000
614523.527605 7474509.197001 0.000000
624319.913368 7476428.933153 0.000000
634117.513415 7478348.966460 0.000000
643916.326159 7480269.301339 0.000000
653716.350015 7482189.942209 0.000000
663517.583400 7484110.893497 0.000000
673320.024731 7486032.159630 0.000000
683123.672428 7487953.745042 0.000000
692928.524910 7489875.654168 0.000000
702734.580599 7491797.891449 0.000000
712541.837917 7493720.461328 0.000000
722350.295287 7495643.368255 0.000000
732159.951135 7497566.616681 0.000000
741970.803887 7499490.211061 0.000000
751782.851969 7501414.155856 0.000000
761596.093809 7503338.455530 0.000000
771410.527838 7505263.114549 0.000000
781226.152485 7507188.137386 0.000000
791042.966182 7509113.528516 0.000000
800860.967362 7511039.292419 0.000000
810680.154457 7512965.433577 0.000000
820500.525904 7514891.956479 0.000000
830322.080137 7516818.865615 0.000000
840144.815594 7518746.165481 0.000000
849968.730711 7520673.860577 0.000000
859793.823928 7522601.955405 0.000000
869620.093684 7524530.454472 0.000000
879447.538419 7526459.362290 0.000000
889276.156576 7528388.683374 0.000000
899105.946595 7530318.422243 0.000000
908936.906922 7532248.583421 0.000000
918769.035998 7534179.171434 0.000000
928602.332270 7536110.190815 0.000000
938436.794182 7538041.646097 0.000000
948272.420180 7539973.541820 0.000000
958109.208713 7541905.882528 0.000000
967947.158226 7543838.672767 0.000000
977786.267170 7545771.917090 0.000000
987626.533991 7547705.620051 0.000000
997467.957141 7549639.786209 0.000000
1007310.535068 7551574.420129 0.000000
1017154.266223 7553509.526377 0.000000
1026999.149057 7555445.109525 0.000000
1036845.182022 7557381.174148 0.000000
1046692.363569 7559317.724826 0.000000
1056540.692149 7561254.766142 0.000000
1066390.166216 7563192.302684 0.000000
1076240.784222 7565130.339043 0.000000
1086092.544618 7567068.879814 0.000000
1095945.445859 7569007.929598 0.000000
1105799.486396 7570947.492998 0.000000
1115654.664682 7572887.574621 0.000000
1125510.979171 7574828.179078 0.000000
1135368.428313 7576769.310986 0.000000
1145227.010562 7578710.974963 0.000000
1155086.724369 7580653.175633 0.000000
1164947.568186 7582595.917624 0.000000
1174809.540464 7584539.205565 0.000000
1184672.639652 7586483.044094 0.000000
1194536.864202 7588427.437848 0.000000
1204402.212561 7590372.391470 0.000000
1214268.683178 7592317.909607 0.000000
1224136.274501 7594263.996910 0.000000
1234004.984975 7596210.658033 0.000000
1243874.813044 7598157.897634 0.000000
1253745.757154 7600105.720375 0.000000
1263617.815745 7602054.130921 0.000000
1273490.987259 7604003.133941 0.000000
1283365.270134 7605952.734109 0.000000
1293240.662807 7607902.936101 0.000000
1303117.163713 7609853.744596 0.000000
1312994.771286 7611805.164279 0.000000
1322873.483955 7613757.199836 0.000000
1332753.300149 7615709.855957 0.000000
1342634.218293 7617663.137336 0.000000
1352516.236810 7619617.048671 0.000000
1362399.354118 7621571.594662 0.000000
1372283.568635 7623526.780011 0.000000
1382168.878772 7625482.609426 0.000000
1392055.282939 7627439.087616 0.000000
1401942.779542 7629396.219293 0.000000
1411831.366980 7631354.009174 0.000000
1421721.043652 7633312.461977 0.000000
1431611.807947 7635271.582422 0.000000
1441503.658255 7637231.375233 0.000000
1451396.592956 7639191.845136 0.000000
1461290.610427 7641152.996861 0.000000
1471185.709039 7643114.835138 0.000000
1481081.887156 7645077.364699 0.000000
1490979.143137 7647040.590282 0.000000
1500877.475333 7649004.516622 0.000000
1510776.882088 7650969.148460 0.000000
1520677.361739 7652934.490536 0.000000
1530578.912617 7654900.547593 0.000000
1540481.533041 7656867.324375 0.000000
1550385.221325 7658834.825627 0.000000
1560289.975773 7660803.056097 -0.000593
1570195.794678 7662772.020532 -0.005742
1580102.676325 7664741.723681 -0.016947
1590010.618988 7666712.170293 -0.038765
1599919.620932 7668683.365117 -0.075750
1609829.680409 7670655.312906 -0.134239
1619740.795660 7672628.018408 -0.230564
1629652.964913 7674601.486375 -0.396375
1639566.186384 7676575.721557 -0.670348
1649480.458278 7678550.728704 -1.107874
1659395.778782 7680526.512565 -1.780121
1669312.146072 7682503.077890 -2.748923
1679229.558308 7684480.429425 -4.068842
1689148.013636 7686458.571918 -5.824294
1699067.510182 7688437.510114 -8.050187
1708988.046061 7690417.248755 -10.758870
1718909.619366 7692397.792583 -13.971889
1728832.228173 7694379.146338 -17.626406
1738755.870542 7696361.314756 -21.642998
1748680.544512 7698344.302571 -25.953388
1758606.248099 7700328.114515 -30.326071
1768532.979304 7702312.755316 -34.535999
1778460.736103 7704298.229698 -38.314827
1788389.516449 7706284.542383 -41.257904
1798319.318274 7708271.698086 -43.081181
1808250.139485 7710259.701520 -43.606369
1818181.977966 7712248.557393 -42.647579
1828114.831574 7714238.270408 -40.231773
1838048.698139 7716228.845262 -36.505356
1847983.575467 7718220.286648 -31.747627
1857919.461332 7720212.599251 -26.501980
1867856.353483 7722205.787752 -21.305445
1877794.249635 7724199.856824 -16.385468
1887733.147476 7726194.811133 -12.337030
1897673.044660 7728190.655339 -9.850145
1907613.938810 7730187.394094 -7.567799
524493.213828 7467028.860966 0.000000
534278.344886 7468947.348106 0.000000
544064.700175 7470866.091218 0.000000
553852.278094 7472785.094685 0.000000
563641.077045 7474704.362896 0.000000
573431.095428 7476623.900242 0.000000
583222.331646 7478543.711119 0.000000
593014.784103 7480463.799925 0.000000
602808.451204 7482384.171064 0.000000
612603.331357 7484304.828943 0.000000
622399.422968 7486225.777972 0.000000
632196.724446 7488147.022566 0.000000
641995.234202 7490068.567144 0.000000
651794.950646 7491990.416127 0.000000
661595.872193 7493912.573941 0.000000
671397.997254 7495835.045017 0.000000
681201.324246 7497757.833788 0.000000
691005.851584 7499680.944692 0.000000
700811.577686 7501604.382170 0.000000
710618.500970 7503528.150668 0.000000
720426.619857 7505452.254635 0.000000
730235.932766 7507376.698525 0.000000
740046.438121 7509301.486793 0.000000
749858.134343 7511226.623902 0.000000
759671.019859 7513152.114316 0.000000
769485.093092 7515077.962504 0.000000
779300.352469 7517004.172938 0.000000
789116.796418 7518930.750096 0.000000
798934.423368 7520857.698457 0.000000
808753.231748 7522785.022507 0.000000
818573.219989 7524712.726734 0.000000
828394.386523 7526640.815629 0.000000
838216.729782 7528569.293691 0.000000
848040.248201 7530498.165417 0.000000
857864.940213 7532427.435314 0.000000
867690.804255 7534357.107890 0.000000
877517.838762 7536287.187655 0.000000
887346.042173 7538217.679128 0.000000
897175.412925 7540148.586827 0.000000
907005.949459 7542079.915277 0.000000
916837.650212 7544011.669006 0.000000
926670.513627 7545943.852546 0.000000
936504.538145 7547876.470434 0.000000
946339.722208 7549809.527209 0.000000
956176.064259 7551743.027416 0.000000
966013.562741 7553676.975602 0.000000
